시간, 매수체결량, +속도, 매도체결량, -속도, 잔량, 콜8, 수량8, 풋8, 수량8, 콜경과시간, 콜평균시간, 풋경과시간, 풋평균시간
144450, 129, 54, 83, 58, -5067, 1.02, 253, 1.46, 68, 0, 0.00, 0, 0.00
144451, 129, 54, 83, 58, -5051, 1.02, 253, 1.46, 68, 0, 0.00, 0, 0.00
144452, 129, 54, 83, 65, -5048, 1.02, 253, 1.46, 68, 0, 0.00, 0, 0.00
144453, 129, 54, 83, 65, -5071, 1.02, 253, 1.46, 68, 0, 0.00, 0, 0.00
144454, 129, 54, 83, 65, -5072, 1.02, 253, 1.46, 70, 0, 0.00, 0, 0.00
144455, 129, 54, 83, 65, -5072, 1.02, 252, 1.46, 70, 0, 0.00, 0, 0.00
144456, 129, 54, 83, 65, -5065, 1.02, 252, 1.46, 70, 0, 0.00, 0, 0.00
144457, 129, 54, 83, 65, -5065, 1.02, 252, 1.46, 70, 0, 0.00, 0, 0.00
144458, 129, 54, 83, 65, -5066, 1.02, 252, 1.46, 73, 0, 0.00, 0, 0.00
144459, 129, 54, 83, 65, -5071, 1.02, 252, 1.46, 73, 0, 0.00, 0, 0.00
144500, 129, 54, 83, 65, -5071, 1.02, 252, 1.46, 73, 0, 0.00, 0, 0.00
144501, 129, 54, 83, 65, -5074, 1.02, 252, 1.46, 73, 0, 0.00, 0, 0.00
144502, 129, 54, 83, 65, -5075, 1.02, 252, 1.46, 73, 0, 0.00, 0, 0.00
144503, 129, 54, 83, 65, -5074, 1.02, 259, 1.46, 73, 0, 0.00, 0, 0.00
144504, 129, 54, 83, 65, -5080, 1.02, 259, 1.46, 74, 0, 0.00, 0, 0.00
144505, 129, 54, 83, 65, -5093, 1.02, 259, 1.46, 74, 0, 0.00, 0, 0.00
144506, 129, 54, 83, 65, -5145, 1.01, 45, 1.46, 29, 1, 0.01, 0, 0.00
144507, 129, 54, 83, 65, -5141, 1.01, 40, 1.46, 40, 1, 0.01, 0, 0.00
144508, 129, 54, 83, 65, -5113, 1.01, 2, 1.46, 60, 1, 0.01, 0, 0.00
144509, 129, 54, 83, 65, -5109, 1.01, 6, 1.46, 60, 1, 0.01, 0, 0.00
144510, 122, 93, 83, 65, -5114, 1.02, 260, 1.46, 61, 2, 0.01, 0, 0.00
144511, 122, 93, 83, 65, -5102, 1.02, 259, 1.46, 79, 2, 0.01, 0, 0.00
144512, 122, 93, 83, 65, -5103, 1.02, 260, 1.46, 79, 2, 0.01, 0, 0.00
144513, 122, 93, 83, 65, -5072, 1.02, 260, 1.46, 79, 2, 0.01, 0, 0.00
144514, 122, 93, 83, 65, -5070, 1.02, 260, 1.46, 79, 2, 0.01, 0, 0.00
144515, 122, 93, 83, 65, -5075, 1.02, 260, 1.46, 79, 1, 0.01, 0, 0.00
144516, 122, 93, 83, 65, -5105, 1.02, 260, 1.46, 79, 1, 0.01, 0, 0.00
144517, 122, 93, 83, 65, -5078, 1.02, 259, 1.46, 79, 1, 0.01, 0, 0.00
144518, 122, 91, 138, 74, -4885, 1.02, 118, 1.46, 96, 1, 0.01, 0, 0.00
144519, 122, 91, 118, 71, -4832, 1.02, 111, 1.46, 96, 0, 0.00, 0, 0.00
144520, 126, 92, 122, 70, -4869, 1.02, 111, 1.46, 96, 0, 0.00, 0, 0.00
144521, 126, 92, 127, 70, -4878, 1.02, 132, 1.46, 96, 0, 0.00, 0, 0.00
144522, 126, 92, 127, 70, -4904, 1.02, 130, 1.46, 96, 0, 0.00, 0, 0.00
144523, 119, 95, 127, 70, -4915, 1.02, 130, 1.46, 96, 0, 0.00, 0, 0.00
144524, 119, 95, 127, 70, -4912, 1.02, 133, 1.46, 94, 0, 0.00, 0, 0.00
144525, 114, 83, 126, 72, -5014, 1.02, 199, 1.46, 78, 0, 0.00, 0, 0.00
144526, 115, 83, 126, 72, -5006, 1.02, 199, 1.46, 78, 0, 0.00, 0, 0.00
144527, 115, 83, 126, 72, -5002, 1.02, 149, 1.46, 78, 0, 0.00, 0, 0.00
144528, 115, 83, 126, 72, -5000, 1.02, 149, 1.46, 78, 0, 0.00, 0, 0.00
144529, 115, 83, 126, 72, -5008, 1.02, 149, 1.46, 78, 0, 0.00, 0, 0.00
144530, 115, 87, 126, 72, -5017, 1.02, 199, 1.46, 78, 0, 0.00, 0, 0.00
144531, 115, 87, 126, 72, -5016, 1.02, 199, 1.46, 78, 0, 0.00, 0, 0.00
144532, 115, 87, 126, 72, -5009, 1.02, 199, 1.46, 78, 0, 0.00, 0, 0.00
144533, 128, 84, 126, 75, -4847, 1.02, 64, 1.46, 93, 0, 0.00, 0, 0.00
144534, 125, 84, 126, 75, -4757, 1.03, 209, 1.45, 72, 1, 0.01, 1, 0.01
144535, 125, 84, 128, 52, -4771, 1.03, 209, 1.45, 73, 1, 0.01, 1, 0.01
144536, 125, 84, 128, 52, -4763, 1.03, 209, 1.45, 86, 1, 0.01, 1, 0.01
144537, 125, 86, 129, 45, -4750, 1.03, 205, 1.45, 82, 1, 0.01, 1, 0.01
144538, 125, 86, 129, 45, -4752, 1.03, 205, 1.45, 82, 1, 0.01, 1, 0.01
144539, 125, 86, 129, 45, -4753, 1.03, 205, 1.45, 84, 1, 0.01, 1, 0.01
144540, 125, 86, 129, 45, -4782, 1.03, 205, 1.45, 82, 1, 0.01, 1, 0.01
144541, 125, 86, 129, 45, -4781, 1.03, 205, 1.45, 82, 1, 0.01, 1, 0.01
144542, 182, 25, 129, 24, -4581, 1.03, 205, 1.45, 129, 1, 0.01, 1, 0.01
144543, 180, 25, 102, 25, -4538, 1.03, 58, 1.44, 61, 0, 0.00, 1, 0.01
144544, 180, 25, 102, 25, -4563, 1.03, 45, 1.44, 37, 0, 0.00, 1, 0.01
144545, 180, 25, 102, 25, -4567, 1.03, 43, 1.44, 39, 0, 0.00, 1, 0.01
144546, 180, 28, 102, 25, -4577, 1.03, 43, 1.44, 37, 0, 0.00, 1, 0.01
144547, 143, 29, 102, 25, -4556, 1.03, 32, 1.44, 43, 0, 0.00, 1, 0.01
144548, 143, 29, 102, 25, -4585, 1.03, 58, 1.44, 60, 0, 0.00, 1, 0.01
144549, 141, 32, 102, 25, -4565, 1.03, 58, 1.44, 60, 0, 0.00, 1, 0.01
144550, 141, 32, 102, 25, -4538, 1.03, 55, 1.44, 64, 0, 0.00, 1, 0.01
144551, 141, 32, 102, 25, -4496, 1.03, 32, 1.44, 64, 0, 0.00, 1, 0.01
144552, 141, 32, 102, 25, -4501, 1.03, 29, 1.44, 67, 0, 0.00, 0, 0.00
144553, 224, 30, 70, 35, -4233, 1.04, 107, 1.43, 57, 1, 0.01, 1, 0.01
144554, 229, 29, 71, 29, -4262, 1.04, 154, 1.43, 45, 1, 0.01, 1, 0.01
144555, 229, 29, 71, 29, -4265, 1.04, 140, 1.43, 47, 1, 0.01, 1, 0.01
144556, 228, 31, 71, 29, -4228, 1.04, 190, 1.43, 48, 1, 0.01, 1, 0.01
144557, 228, 31, 71, 29, -4235, 1.04, 162, 1.43, 62, 1, 0.01, 1, 0.01
144558, 228, 31, 72, 33, -4235, 1.04, 112, 1.43, 81, 1, 0.01, 1, 0.01
144559, 228, 31, 72, 33, -4248, 1.04, 113, 1.43, 79, 1, 0.01, 1, 0.01
144600, 228, 34, 85, 27, -4245, 1.04, 195, 1.43, 59, 1, 0.01, 1, 0.01
144601, 228, 35, 85, 27, -4232, 1.04, 195, 1.43, 59, 1, 0.01, 1, 0.01
144602, 228, 35, 85, 27, -4236, 1.04, 174, 1.43, 61, 0, 0.00, 0, 0.00
144603, 228, 35, 85, 27, -4240, 1.04, 174, 1.43, 48, 0, 0.00, 0, 0.00
144604, 228, 35, 85, 27, -4246, 1.04, 174, 1.43, 47, 0, 0.00, 0, 0.00
144605, 227, 40, 121, 30, -4461, 1.03, 18, 1.44, 42, 1, 0.01, 1, 0.01
144606, 226, 39, 121, 30, -4458, 1.03, 26, 1.44, 60, 1, 0.01, 1, 0.01
144607, 226, 39, 121, 30, -4458, 1.03, 29, 1.44, 80, 1, 0.01, 1, 0.01
144608, 245, 38, 121, 30, -4466, 1.03, 38, 1.44, 49, 1, 0.01, 1, 0.01
144609, 245, 38, 121, 30, -4550, 1.03, 215, 1.44, 49, 1, 0.01, 1, 0.01
144611, 245, 38, 121, 30, -4522, 1.03, 217, 1.44, 67, 1, 0.01, 1, 0.01
144611, 245, 38, 121, 30, -4540, 1.03, 167, 1.44, 67, 1, 0.01, 1, 0.01
144612, 245, 38, 121, 30, -4524, 1.03, 98, 1.44, 67, 1, 0.01, 1, 0.01
144613, 245, 38, 121, 30, -4551, 1.03, 98, 1.44, 66, 1, 0.01, 1, 0.01
144614, 245, 38, 121, 30, -4558, 1.03, 100, 1.44, 66, 0, 0.00, 0, 0.00
144615, 245, 38, 121, 30, -4557, 1.03, 98, 1.44, 66, 0, 0.00, 0, 0.00
144616, 245, 38, 121, 30, -4557, 1.03, 98, 1.44, 69, 0, 0.00, 0, 0.00
144617, 245, 38, 121, 30, -4565, 1.03, 84, 1.44, 69, 0, 0.00, 0, 0.00
144618, 247, 45, 121, 30, -4555, 1.03, 81, 1.44, 69, 0, 0.00, 0, 0.00
144619, 247, 45, 121, 30, -4569, 1.03, 88, 1.44, 81, 0, 0.00, 0, 0.00
144620, 247, 45, 121, 30, -4553, 1.03, 86, 1.44, 81, 0, 0.00, 0, 0.00
144621, 247, 45, 121, 30, -4559, 1.03, 88, 1.44, 81, 0, 0.00, 0, 0.00
144622, 247, 45, 121, 30, -4546, 1.03, 85, 1.44, 81, 0, 0.00, 0, 0.00
144623, 247, 45, 121, 47, -4548, 1.03, 101, 1.44, 81, 0, 0.00, 0, 0.00
144624, 247, 45, 120, 47, -4560, 1.03, 57, 1.44, 81, 0, 0.00, 0, 0.00
144625, 247, 45, 120, 47, -4568, 1.03, 84, 1.44, 81, 0, 0.00, 0, 0.00
144626, 247, 45, 155, 45, -4568, 1.03, 85, 1.44, 81, 0, 0.00, 0, 0.00
144627, 230, 44, 150, 34, -4562, 1.03, 154, 1.44, 61, 0, 0.00, 0, 0.00
144628, 230, 44, 150, 35, -4543, 1.03, 87, 1.44, 59, 0, 0.00, 0, 0.00
144629, 230, 44, 150, 35, -4560, 1.03, 87, 1.44, 59, 0, 0.00, 0, 0.00
144630, 230, 44, 150, 35, -4556, 1.03, 124, 1.44, 44, 0, 0.00, 0, 0.00
144631, 230, 44, 150, 35, -4562, 1.03, 125, 1.44, 44, 0, 0.00, 0, 0.00
144632, 230, 44, 150, 35, -4581, 1.03, 210, 1.44, 40, 0, 0.00, 0, 0.00
144633, 230, 44, 150, 40, -4591, 1.03, 206, 1.44, 37, 0, 0.00, 0, 0.00
144634, 230, 44, 150, 40, -4593, 1.03, 206, 1.44, 38, 0, 0.00, 0, 0.00
144635, 230, 44, 150, 42, -4593, 1.03, 206, 1.44, 41, 0, 0.00, 0, 0.00
144636, 230, 44, 150, 42, -4603, 1.03, 206, 1.44, 38, 0, 0.00, 0, 0.00
144637, 230, 55, 163, 43, -4717, 1.03, 207, 1.45, 97, 0, 0.00, 1, 0.01
144638, 216, 56, 163, 43, -4718, 1.03, 207, 1.45, 128, 0, 0.00, 1, 0.01
144639, 216, 56, 163, 43, -4716, 1.03, 210, 1.45, 128, 0, 0.00, 1, 0.01
144640, 216, 56, 163, 43, -4744, 1.03, 210, 1.45, 116, 0, 0.00, 1, 0.01
144641, 175, 59, 163, 43, -4760, 1.03, 212, 1.45, 80, 0, 0.00, 1, 0.01
144642, 175, 59, 163, 43, -4763, 1.02, 26, 1.45, 80, 1, 0.01, 1, 0.01
144643, 177, 57, 163, 43, -4734, 1.03, 225, 1.45, 80, 2, 0.01, 1, 0.01
144644, 177, 57, 163, 43, -4732, 1.03, 225, 1.45, 80, 2, 0.01, 1, 0.01
144645, 177, 57, 163, 43, -4725, 1.03, 225, 1.45, 80, 2, 0.01, 1, 0.01
144646, 177, 57, 163, 43, -4721, 1.03, 225, 1.45, 80, 2, 0.01, 0, 0.00
144647, 177, 57, 163, 43, -4737, 1.03, 225, 1.45, 80, 2, 0.01, 0, 0.00
144648, 177, 57, 163, 43, -4720, 1.03, 225, 1.45, 80, 2, 0.01, 0, 0.00
144649, 177, 57, 163, 43, -4726, 1.03, 225, 1.45, 80, 2, 0.01, 0, 0.00
144650, 177, 57, 163, 43, -4725, 1.03, 225, 1.45, 80, 2, 0.01, 0, 0.00
144651, 177, 57, 163, 43, -4726, 1.03, 225, 1.45, 81, 1, 0.01, 0, 0.00
144652, 177, 57, 163, 43, -4727, 1.03, 225, 1.45, 81, 0, 0.00, 0, 0.00
144653, 177, 67, 163, 43, -4718, 1.03, 223, 1.45, 81, 0, 0.00, 0, 0.00
144654, 177, 67, 163, 43, -4725, 1.03, 223, 1.45, 81, 0, 0.00, 0, 0.00
144655, 177, 67, 163, 43, -4725, 1.03, 223, 1.45, 81, 0, 0.00, 0, 0.00
144656, 189, 67, 163, 43, -4701, 1.02, 24, 1.45, 89, 1, 0.01, 0, 0.00
144657, 121, 64, 165, 63, -4465, 1.03, 44, 1.44, 70, 2, 0.01, 1, 0.01
144658, 121, 64, 165, 63, -4461, 1.03, 81, 1.44, 70, 2, 0.01, 1, 0.01
144659, 121, 64, 165, 63, -4392, 1.03, 42, 1.43, 10, 2, 0.01, 2, 0.02
144700, 121, 64, 165, 63, -4396, 1.03, 14, 1.43, 18, 2, 0.01, 2, 0.02
144701, 121, 64, 165, 63, -4399, 1.03, 14, 1.43, 19, 2, 0.01, 2, 0.02
144702, 121, 64, 165, 63, -4400, 1.03, 12, 1.43, 17, 2, 0.01, 2, 0.02
144703, 121, 64, 165, 63, -4401, 1.03, 12, 1.43, 16, 2, 0.01, 2, 0.02
144704, 178, 65, 146, 64, -4334, 1.03, 13, 1.43, 40, 2, 0.01, 2, 0.02
144705, 184, 59, 146, 64, -4370, 1.03, 77, 1.44, 71, 1, 0.01, 3, 0.02
144706, 184, 59, 146, 64, -4370, 1.03, 77, 1.44, 71, 0, 0.00, 2, 0.01
144707, 184, 59, 146, 64, -4326, 1.03, 90, 1.44, 84, 0, 0.00, 2, 0.01
144708, 184, 59, 138, 64, -4334, 1.03, 92, 1.44, 69, 0, 0.00, 1, 0.01
144709, 184, 59, 138, 64, -4328, 1.03, 114, 1.44, 69, 0, 0.00, 1, 0.01
144710, 184, 59, 129, 66, -4318, 1.03, 95, 1.44, 69, 0, 0.00, 1, 0.01
144711, 184, 59, 129, 66, -4324, 1.03, 95, 1.44, 56, 0, 0.00, 1, 0.01
144712, 184, 59, 129, 66, -4355, 1.03, 95, 1.44, 56, 0, 0.00, 1, 0.01
144713, 184, 59, 129, 66, -4339, 1.03, 95, 1.44, 69, 0, 0.00, 1, 0.01
144714, 184, 59, 129, 66, -4346, 1.03, 95, 1.44, 69, 0, 0.00, 0, 0.00
144715, 184, 59, 129, 66, -4346, 1.03, 92, 1.44, 70, 0, 0.00, 0, 0.00
144716, 184, 59, 129, 66, -4347, 1.03, 67, 1.44, 70, 0, 0.00, 0, 0.00
144717, 184, 59, 129, 66, -4345, 1.03, 57, 1.44, 70, 0, 0.00, 0, 0.00
144718, 184, 59, 109, 55, -4357, 1.03, 110, 1.44, 42, 0, 0.00, 0, 0.00
144719, 184, 59, 109, 55, -4346, 1.03, 99, 1.44, 42, 0, 0.00, 0, 0.00
144720, 184, 59, 109, 55, -4355, 1.03, 99, 1.44, 42, 0, 0.00, 0, 0.00
144721, 184, 59, 109, 55, -4355, 1.03, 112, 1.44, 42, 0, 0.00, 0, 0.00
144722, 184, 59, 109, 55, -4365, 1.03, 116, 1.44, 42, 0, 0.00, 0, 0.00
144723, 184, 59, 109, 55, -4354, 1.03, 98, 1.44, 57, 0, 0.00, 0, 0.00
144724, 184, 59, 109, 55, -4355, 1.03, 98, 1.44, 57, 0, 0.00, 0, 0.00
144725, 184, 59, 109, 55, -4359, 1.03, 98, 1.44, 57, 0, 0.00, 0, 0.00
144726, 184, 59, 109, 55, -4359, 1.03, 98, 1.44, 57, 0, 0.00, 0, 0.00
144727, 184, 59, 109, 55, -4370, 1.03, 117, 1.44, 42, 0, 0.00, 0, 0.00
144728, 184, 59, 109, 55, -4361, 1.03, 117, 1.44, 42, 0, 0.00, 0, 0.00
144729, 184, 59, 109, 55, -4366, 1.03, 117, 1.44, 42, 0, 0.00, 0, 0.00
144730, 184, 59, 109, 67, -4363, 1.03, 117, 1.44, 42, 0, 0.00, 0, 0.00
144731, 198, 83, 109, 67, -4357, 1.03, 67, 1.44, 72, 0, 0.00, 0, 0.00
144732, 198, 83, 109, 67, -4380, 1.03, 120, 1.44, 42, 0, 0.00, 0, 0.00
144734, 198, 83, 109, 67, -4378, 1.03, 120, 1.44, 40, 0, 0.00, 0, 0.00
144734, 198, 83, 109, 67, -4381, 1.03, 120, 1.44, 40, 0, 0.00, 0, 0.00
144735, 179, 78, 109, 67, -4383, 1.03, 120, 1.44, 23, 0, 0.00, 0, 0.00
144736, 179, 78, 109, 67, -4386, 1.03, 122, 1.44, 22, 0, 0.00, 0, 0.00
144737, 179, 78, 109, 67, -4384, 1.03, 122, 1.44, 22, 0, 0.00, 0, 0.00
144738, 193, 71, 109, 67, -4344, 1.03, 98, 1.44, 44, 0, 0.00, 0, 0.00
144739, 193, 71, 109, 67, -4358, 1.03, 100, 1.44, 24, 0, 0.00, 0, 0.00
144740, 193, 71, 109, 67, -4357, 1.03, 119, 1.44, 44, 0, 0.00, 0, 0.00
144741, 193, 71, 109, 67, -4348, 1.03, 101, 1.44, 44, 0, 0.00, 0, 0.00
144742, 193, 71, 109, 67, -4352, 1.03, 99, 1.44, 44, 0, 0.00, 0, 0.00
144743, 193, 71, 109, 67, -4350, 1.03, 99, 1.44, 45, 0, 0.00, 0, 0.00
144744, 186, 78, 109, 67, -4342, 1.03, 118, 1.44, 45, 0, 0.00, 0, 0.00
144745, 186, 78, 109, 67, -4333, 1.03, 99, 1.44, 60, 0, 0.00, 0, 0.00
144746, 186, 78, 109, 67, -4331, 1.03, 99, 1.44, 60, 0, 0.00, 0, 0.00
144747, 186, 78, 109, 67, -4329, 1.03, 98, 1.44, 60, 0, 0.00, 0, 0.00
144748, 186, 78, 109, 67, -4331, 1.03, 98, 1.44, 82, 0, 0.00, 0, 0.00
144749, 186, 78, 109, 67, -4332, 1.03, 98, 1.44, 82, 0, 0.00, 0, 0.00
144750, 190, 83, 109, 67, -4312, 1.03, 98, 1.44, 82, 0, 0.00, 0, 0.00
144751, 190, 83, 109, 67, -4333, 1.03, 100, 1.44, 67, 0, 0.00, 0, 0.00
144752, 190, 83, 109, 67, -4328, 1.03, 100, 1.44, 67, 0, 0.00, 0, 0.00
144753, 190, 83, 109, 67, -4327, 1.03, 98, 1.44, 67, 0, 0.00, 0, 0.00
144754, 204, 88, 109, 88, -4297, 1.03, 26, 1.44, 84, 0, 0.00, 0, 0.00
144755, 207, 88, 91, 89, -4251, 1.04, 279, 1.44, 82, 1, 0.01, 0, 0.00
144756, 207, 88, 91, 89, -4293, 1.03, 41, 1.44, 54, 2, 0.01, 0, 0.00
144757, 207, 88, 91, 89, -4311, 1.03, 43, 1.44, 82, 2, 0.01, 0, 0.00
144758, 207, 88, 91, 92, -4315, 1.03, 53, 1.44, 82, 2, 0.01, 0, 0.00
144759, 207, 88, 92, 83, -4344, 1.03, 92, 1.44, 82, 2, 0.01, 0, 0.00
144800, 207, 88, 92, 83, -4351, 1.03, 100, 1.44, 54, 2, 0.01, 0, 0.00
144801, 207, 88, 92, 83, -4348, 1.03, 100, 1.44, 54, 2, 0.01, 0, 0.00
144802, 207, 88, 92, 83, -4346, 1.03, 100, 1.44, 54, 2, 0.01, 0, 0.00
144803, 207, 88, 92, 83, -4344, 1.03, 100, 1.44, 54, 2, 0.01, 0, 0.00
144804, 207, 88, 92, 83, -4296, 1.03, 102, 1.44, 54, 1, 0.01, 0, 0.00
144805, 207, 88, 92, 83, -4296, 1.03, 102, 1.44, 54, 0, 0.00, 0, 0.00
144806, 207, 88, 92, 83, -4303, 1.03, 102, 1.44, 54, 0, 0.00, 0, 0.00
144807, 207, 88, 92, 83, -4298, 1.03, 87, 1.44, 54, 0, 0.00, 0, 0.00
144808, 207, 88, 92, 83, -4277, 1.03, 67, 1.44, 54, 0, 0.00, 0, 0.00
144809, 207, 88, 92, 83, -4281, 1.03, 67, 1.44, 54, 0, 0.00, 0, 0.00
144810, 207, 88, 92, 83, -4263, 1.03, 67, 1.44, 54, 0, 0.00, 0, 0.00
144811, 207, 88, 92, 83, -4247, 1.03, 66, 1.44, 54, 0, 0.00, 0, 0.00
144812, 207, 88, 84, 95, -4251, 1.03, 66, 1.44, 54, 0, 0.00, 0, 0.00
144813, 207, 88, 84, 95, -4249, 1.03, 49, 1.44, 54, 0, 0.00, 0, 0.00
144814, 207, 88, 84, 95, -4248, 1.03, 53, 1.44, 54, 0, 0.00, 0, 0.00
144815, 207, 88, 84, 95, -4242, 1.03, 16, 1.44, 82, 0, 0.00, 0, 0.00
144816, 217, 94, 86, 80, -4131, 1.03, 16, 1.44, 92, 0, 0.00, 0, 0.00
144817, 217, 94, 86, 80, -4078, 1.04, 140, 1.44, 126, 1, 0.01, 0, 0.00
144818, 217, 94, 86, 80, -4079, 1.04, 128, 1.44, 126, 1, 0.01, 0, 0.00
144819, 217, 94, 86, 80, -4073, 1.04, 128, 1.43, 21, 1, 0.01, 1, 0.01
144820, 217, 94, 86, 80, -4078, 1.04, 128, 1.43, 40, 1, 0.01, 1, 0.01
144821, 217, 94, 86, 80, -4089, 1.04, 128, 1.43, 21, 1, 0.01, 1, 0.01
144822, 215, 88, 85, 85, -4112, 1.04, 128, 1.44, 94, 1, 0.01, 2, 0.01
144823, 215, 88, 85, 85, -4094, 1.04, 110, 1.44, 94, 1, 0.01, 2, 0.01
144824, 215, 88, 85, 85, -4105, 1.04, 178, 1.44, 93, 1, 0.01, 2, 0.01
144825, 215, 88, 85, 85, -4076, 1.04, 174, 1.43, 26, 1, 0.01, 3, 0.01
144826, 215, 90, 85, 85, -4056, 1.04, 102, 1.43, 39, 0, 0.00, 3, 0.01
144827, 215, 90, 75, 90, -4062, 1.04, 102, 1.43, 38, 0, 0.00, 3, 0.01
144828, 215, 90, 75, 92, -4062, 1.04, 102, 1.43, 33, 0, 0.00, 2, 0.01
144829, 215, 90, 75, 92, -4065, 1.04, 102, 1.43, 33, 0, 0.00, 2, 0.01
144830, 215, 90, 75, 92, -4065, 1.04, 102, 1.43, 33, 0, 0.00, 2, 0.01
144831, 215, 90, 75, 92, -4064, 1.04, 102, 1.43, 33, 0, 0.00, 1, 0.01
144832, 215, 90, 75, 92, -4090, 1.04, 102, 1.43, 11, 0, 0.00, 1, 0.01
144833, 215, 90, 75, 92, -4094, 1.04, 102, 1.44, 92, 0, 0.00, 2, 0.01
144834, 215, 90, 75, 92, -4102, 1.04, 102, 1.44, 124, 0, 0.00, 1, 0.01
144835, 215, 90, 75, 92, -4109, 1.04, 102, 1.44, 91, 0, 0.00, 1, 0.01
144836, 172, 91, 116, 41, -4096, 1.04, 136, 1.44, 93, 0, 0.00, 1, 0.01
144837, 172, 91, 111, 43, -4064, 1.04, 103, 1.44, 93, 0, 0.00, 1, 0.01
144838, 172, 91, 111, 43, -4071, 1.04, 103, 1.44, 93, 0, 0.00, 1, 0.01
144839, 172, 91, 111, 43, -4069, 1.04, 101, 1.44, 125, 0, 0.00, 1, 0.01
144840, 152, 96, 111, 43, -4069, 1.04, 101, 1.44, 125, 0, 0.00, 1, 0.01
144841, 152, 96, 111, 43, -4079, 1.04, 102, 1.44, 125, 0, 0.00, 1, 0.01
144842, 152, 96, 111, 43, -4077, 1.04, 102, 1.43, 37, 0, 0.00, 1, 0.01
144843, 152, 96, 111, 43, -4046, 1.04, 79, 1.43, 39, 0, 0.00, 1, 0.01
144844, 152, 96, 111, 43, -4049, 1.04, 81, 1.43, 39, 0, 0.00, 1, 0.01
144845, 152, 96, 111, 43, -4045, 1.04, 101, 1.43, 44, 0, 0.00, 1, 0.01
144846, 152, 96, 111, 43, -4047, 1.04, 105, 1.43, 44, 0, 0.00, 1, 0.01
144847, 152, 96, 111, 43, -4056, 1.04, 105, 1.43, 43, 0, 0.00, 1, 0.01
144848, 152, 96, 111, 43, -4055, 1.04, 104, 1.43, 41, 0, 0.00, 1, 0.01
144849, 152, 96, 111, 43, -4047, 1.04, 80, 1.43, 43, 0, 0.00, 1, 0.01
144850, 152, 96, 111, 43, -4043, 1.04, 78, 1.43, 64, 0, 0.00, 1, 0.01
144851, 187, 11, 107, 57, -3885, 1.05, 294, 1.43, 130, 1, 0.01, 0, 0.00
144852, 187, 1, 107, 57, -3916, 1.05, 299, 1.43, 127, 1, 0.01, 0, 0.00
144853, 187, 1, 107, 57, -3917, 1.05, 299, 1.43, 129, 1, 0.01, 0, 0.00
144854, 187, 1, 107, 57, -3939, 1.04, 42, 1.43, 81, 2, 0.01, 0, 0.00
144855, 181, 5, 107, 57, -3936, 1.04, 40, 1.43, 96, 2, 0.01, 0, 0.00
144856, 175, 6, 107, 57, -3933, 1.04, 40, 1.43, 97, 2, 0.01, 0, 0.00
144857, 175, 6, 107, 57, -3943, 1.04, 43, 1.43, 82, 2, 0.01, 0, 0.00
144858, 175, 6, 107, 57, -3950, 1.04, 43, 1.43, 83, 2, 0.01, 0, 0.00
144859, 175, 6, 107, 57, -3970, 1.04, 43, 1.43, 59, 2, 0.01, 0, 0.00
144900, 168, 9, 104, 64, -3992, 1.04, 84, 1.43, 49, 1, 0.01, 0, 0.00
144901, 168, 9, 104, 64, -3994, 1.04, 84, 1.43, 49, 1, 0.01, 0, 0.00
144902, 168, 9, 104, 64, -4016, 1.04, 84, 1.43, 42, 1, 0.01, 0, 0.00
144903, 168, 9, 104, 64, -4011, 1.04, 84, 1.43, 30, 0, 0.00, 0, 0.00
144904, 168, 9, 104, 64, -4005, 1.04, 85, 1.43, 36, 0, 0.00, 0, 0.00
144905, 168, 9, 104, 64, -4000, 1.04, 85, 1.43, 32, 0, 0.00, 0, 0.00
144906, 168, 9, 104, 64, -4003, 1.04, 85, 1.43, 36, 0, 0.00, 0, 0.00
144907, 168, 9, 104, 64, -3994, 1.04, 85, 1.43, 49, 0, 0.00, 0, 0.00
144908, 168, 9, 104, 64, -3995, 1.04, 85, 1.43, 37, 0, 0.00, 0, 0.00
144909, 168, 9, 104, 64, -3992, 1.04, 85, 1.43, 36, 0, 0.00, 0, 0.00
144910, 168, 9, 104, 64, -4004, 1.04, 115, 1.43, 36, 0, 0.00, 0, 0.00
144911, 168, 9, 104, 64, -3972, 1.04, 115, 1.43, 42, 0, 0.00, 0, 0.00
144912, 168, 9, 104, 64, -3984, 1.04, 115, 1.43, 37, 0, 0.00, 0, 0.00
144913, 168, 9, 104, 64, -3993, 1.04, 115, 1.43, 37, 0, 0.00, 0, 0.00
144914, 168, 9, 104, 64, -3983, 1.04, 115, 1.43, 37, 0, 0.00, 0, 0.00
144915, 168, 9, 104, 64, -4003, 1.04, 115, 1.43, 34, 0, 0.00, 0, 0.00
144916, 168, 9, 104, 64, -3965, 1.04, 86, 1.43, 50, 0, 0.00, 0, 0.00
144917, 168, 9, 104, 64, -3957, 1.04, 86, 1.43, 50, 0, 0.00, 0, 0.00
144918, 168, 9, 104, 64, -3958, 1.04, 86, 1.43, 51, 0, 0.00, 0, 0.00
144919, 168, 9, 104, 64, -3954, 1.04, 86, 1.43, 55, 0, 0.00, 0, 0.00
144920, 168, 9, 104, 64, -3958, 1.04, 74, 1.43, 61, 0, 0.00, 0, 0.00
144921, 168, 9, 104, 64, -3961, 1.04, 74, 1.43, 76, 0, 0.00, 0, 0.00
